STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-03 07:53,FM-15,BKN:07 55 BKN:07 75 OVC:08 150,10.00,,47,8.3,41,5.0,33,0.6,59,7,080,,29.80,,,29.89,0.00,29.89,,,,,,,,,,0725,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-03 08:53,FM-15,BKN:07 60 OVC:08 75,10.00,-RA:02 |RA:61 |,49,9.4,43,6.0,35,1.7,59,0,000,,29.82,,,29.91,T,29.91,,,,,,,,,,0725,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-03 09:53,FM-15,BKN:07 60 BKN:07 80 OVC:08 150,10.00,,51,10.6,44,6.5,35,1.7,54,5,040,,29.83,3,,29.92,T,29.92,,,,,,,,,,0725,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-03 10:53,FM-15,FEW:02 40 SCT:04 60 BKN:07 80,10.00,,52,11.1,45,7.3,37,2.8,57,6,300,,29.82,,,29.91,0.00,29.91,,,,,,,,,,0725,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-03 11:53,FM-15,FEW:02 40 SCT:04 60 BKN:07 95,10.00,,54,12.2,47,8.3,39,3.9,57,5,290,,29.78,,,29.87,0.00,29.87,,,,,,,,,,0725,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-03 12:53,FM-15,FEW:02 40 BKN:07 120 BKN:07 150,10.00,,59,15.0,48,9.1,37,2.8,44,7,050,,29.76,8,,29.85,0.00,29.85,,,,,,,,,,0725,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-03 13:53,FM-15,FEW:02 40 BKN:07 120 BKN:07 150,10.00,,59,15.0,48,8.9,36,2.2,42,7,080,,29.73,,,29.82,0.00,29.82,,,,,,,,,,0725,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-03 14:53,FM-15,FEW:02 40 BKN:07 120 BKN:07 150,10.00,,56,13.3,47,8.3,37,2.8,49,7,080,,29.72,,,29.81,0.00,29.81,,,,,,,,,,0725,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-03 15:53,FM-15,FEW:02 48 BKN:07 65 BKN:07 140,10.00,,54,12.2,46,7.6,36,2.2,51,10,070,,29.72,6,,29.81,0.00,29.81,,,,,,,,,,0725,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-03 16:53,FM-15,BKN:07 65 OVC:08 140,10.00,,53,11.7,45,7.3,36,2.2,52,7,090,,29.72,,,29.81,0.00,29.81,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-03 17:53,FM-15,BKN:07 65 OVC:08 160,10.00,,52,11.1,45,7.0,36,2.2,55,9,090,,29.72,,,29.81,0.00,29.81,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-03 18:53,FM-15,BKN:07 70 OVC:08 140,10.00,,51,10.6,45,7.0,37,2.8,59,6,080,,29.72,0,,29.81,0.00,29.81,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-03 19:53,FM-15,BKN:07 70 OVC:08 100,10.00,-RA:02 |RA:61 |,51,10.6,44,6.8,36,2.2,56,7,090,,29.73,,,29.82,T,29.82,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-03 20:53,FM-15,OVC:08 80,10.00,-RA:02 |RA:61 |,50,10.0,45,7.1,39,3.9,66,6,100,,29.72,,,29.81,T,29.81,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-03 21:53,FM-15,OVC:08 70,10.00,,50,10.0,44,6.9,38,3.3,63,6,140,,29.72,1,,29.81,T,29.81,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-03 22:53,FM-15,OVC:08 55,10.00,-RA:02 |RA:61 |,49,9.4,45,7.1,40,4.4,71,5,050,,29.72,,,29.81,T,29.81,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-03 23:53,FM-15,OVC:08 60,10.00,,49,9.4,45,7.3,41,5.0,74,3,110,,29.71,,,29.80,T,29.80,59,44,52,3.6,,,,13,0,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-03 23:59,SOD,,,,,,,,,,,,,,,,,,,,59,44,52,3.6,,,,13,0,0725,1704,RA:16,T,0.0,0,29.77,,6.9,19,070,16,070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-04 00:53,FM-15,FEW:02 65 BKN:07 80 OVC:08 90,10.00,,49,9.4,45,7.1,40,4.4,71,0,000,,29.69,8,,29.78,0.00,29.78,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-04 01:53,FM-15,OVC:08 70,10.00,,48,8.9,45,7.1,41,5.0,77,0,000,,29.69,,,29.78,0.00,29.78,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-04 02:53,FM-15,SCT:04 55 OVC:08 75,10.00,-RA:02 |RA:61 |,49,9.4,44,6.9,39,3.9,69,6,120,,29.68,,,29.77,T,29.77,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-04 03:53,FM-15,OVC:08 46,8.00,,49,9.4,46,7.8,43,6.1,80,0,000,,29.67,8,,29.76,T,29.76,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-04 04:53,FM-15,FEW:02 41 FEW:02 55 OVC:08 70,6.00,-RA:02 BR:1 |RA:61 |,48,8.9,46,7.6,43,6.1,83,3,140,,29.65,,,29.74,T,29.74,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-04 05:53,FM-15,FEW:02 45 OVC:08 65,6.00,-RA:02 BR:1 |RA:61 |,48,8.9,46,7.6,43,6.1,83,0,000,,29.65,,,29.74,0.01,29.74,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-04 06:53,FM-15,OVC:08 34,6.00,-RA:02 BR:1 |RA:61 |,47,8.3,47,8.3,47,8.3,100,0,000,,29.66,5,,29.75,T,29.75,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-04 07:53,FM-15,FEW:02 36 SCT:04 55 OVC:08 75,3.00,-RA:02 BR:1 |RA:61 |,47,8.3,47,8.3,47,8.3,100,5,070,,29.67,,,29.76,0.06,29.76,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-04 08:53,FM-15,FEW:02 15 BKN:07 31 BKN:07 110,9.00,,49,9.4,49,9.4,49,9.4,100,0,000,,29.68,,,29.77,T,29.77,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-04 09:28,FM-16,BKN:07 13 BKN:07 18 OVC:08 30,7.00,-RA:02 |RA:61 |,50,10.0,49,9.7,49,9.4,96,0,000,,29.70,,,,T,29.79,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-04 09:51,FM-16,SCT:04 11 BKN:07 26 OVC:08 34,10.00,,52,11.0,52,11.1,52,11.0,100,3,160,,29.70,,,,,29.79,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-04 09:53,FM-15,SCT:04 11 BKN:07 26 OVC:08 34,9.00,,51,10.6,51,10.6,51,10.6,100,3,150,,29.70,3,,29.79,T,29.79,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-04 10:51,FM-16,SCT:04 50 BKN:07 90 BKN:07 150,8.00,,54,12.0,53,11.6,52,11.0,94,6,180,,29.69,,,,,29.78,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-04 10:53,FM-15,SCT:04 50 BKN:07 90 BKN:07 150,8.00,,52,11.1,52,11.1,52,11.1,100,6,190,,29.69,,,29.78,0.00,29.78,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-04 11:53,FM-15,SCT:04 13 BKN:07 46 BKN:07 90,7.00,,55,12.8,54,12.2,53,11.7,93,7,130,,29.68,,,29.77,0.00,29.77,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-04 12:53,FM-15,FEW:02 13 BKN:07 50 BKN:07 80,10.00,,60,15.6,55,12.8,51,10.6,72,15,140,,29.65,8,,29.74,0.00,29.74,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-04 13:53,FM-15,SCT:04 30 BKN:07 50 BKN:07 80,10.00,,62,16.7,55,13.0,50,10.0,65,15,140,,29.63,,,29.72,0.00,29.72,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-04 14:53,FM-15,BKN:07 32 OVC:08 50,9.00,-RA:02 |RA:61 |,57,13.9,53,11.5,49,9.4,74,9,170,,29.63,,,29.72,T,29.72,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-04 15:53,FM-15,FEW:02 22 BKN:07 34 BKN:07 48,10.00,,55,12.8,51,10.8,48,8.9,77,9,170,,29.63,6,,29.72,0.01,29.72,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-04 16:53,FM-15,SCT:04 37 BKN:07 48 BKN:07 70,10.00,,54,12.2,52,11.3,51,10.6,90,10,160,,29.63,,,29.72,0.00,29.72,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-04 17:53,FM-15,SCT:04 35 BKN:07 44 BKN:07 55,10.00,,55,12.8,51,10.8,48,8.9,77,16,150,,29.62,,,29.71,0.00,29.71,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-04 18:53,FM-15,SCT:04 18 BKN:07 36 OVC:08 48,9.00,-RA:02 |RA:61 |,53,11.7,50,10.2,48,8.9,83,15,160,,29.61,8,,29.70,T,29.70,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-04 19:53,FM-15,SCT:04 24 BKN:07 32,10.00,,54,12.2,50,10.2,47,8.3,77,16,160,22,29.62,,,29.71,T,29.71,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-04 20:53,FM-15,OVC:08 32,10.00,,54,12.2,51,10.5,48,8.9,80,9,130,,29.61,,,29.70,0.00,29.70,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-04 21:51,FM-16,OVC:08 28,10.00,,55,13.0,51,10.8,48,9.0,77,10,130,,29.59,,,,,29.68,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-04 21:53,FM-15,OVC:08 28,10.00,,55,12.8,52,11.0,49,9.4,80,10,130,,29.59,8,,29.68,T,29.68,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-04 22:51,FM-16,OVC:08 34,10.00,,55,13.0,51,10.8,48,9.0,77,16,140,,29.57,,,,,29.66,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-04 22:53,FM-15,OVC:08 34,10.00,,55,12.8,51,10.8,48,8.9,77,15,140,,29.58,,,29.67,T,29.67,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-04 23:53,FM-15,BKN:07 30 OVC:08 37,10.00,-RA:02 |RA:61 |,54,12.2,51,10.5,48,8.9,80,15,150,,29.56,,,29.65,T,29.65,62,47,54,5.6,,,,11,0,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-04 23:59,SOD,,,,,,,,,,,,,,,,,,,,62,47,54,5.6,,,,11,0,0725,1704,RA:16 BR:13,0.08,,0,29.64,,7.7,25,150,20,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-05 00:53,FM-15,BKN:07 33 BKN:07 60 OVC:08 75,10.00,-RA:02 |RA:61 |,54,12.2,51,10.5,48,8.9,80,17,140,,29.54,8,,29.63,T,29.63,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-05 01:53,FM-15,BKN:07 50 OVC:08 65,7.00,-RA:02 |RA:61 |,53,11.7,51,10.5,49,9.4,86,20,140,,29.54,,,29.63,T,29.63,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-05 02:53,FM-15,FEW:02 29 BKN:07 50 OVC:08 65,6.00,RA:02 BR:1 |RA:62 |,53,11.7,52,11.1,51,10.6,93,21,150,32,29.55,,,29.64,0.03,29.64,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-05 03:53,FM-15,OVC:08 60,6.00,RA:02 BR:1 |RA:62 |,52,11.1,51,10.8,51,10.6,97,18,140,,29.54,0,,29.63,0.01,29.63,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-05 04:51,FM-16,SCT:04 21 BKN:07 27 OVC:08 44,4.00,RA:02 BR:1 |RA:62 |,52,11.0,52,11.1,52,11.0,100,0,000,,29.54,,,,,29.63,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-05 04:53,FM-15,SCT:04 21 BKN:07 36 OVC:08 44,4.00,RA:02 BR:1 |RA:62 |,52,11.1,52,11.1,52,11.1,100,5,VRB,,29.53,,,29.62,0.19,29.62,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-05 05:53,FM-15,FEW:02 37 OVC:08 60,6.00,-RA:02 BR:1 |RA:61 |,52,11.1,51,10.8,51,10.6,97,18,140,24,29.54,,,29.63,0.05,29.63,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:23230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT CA US,1.8,37.72139,-122.22083,2016-01-05 06:51,FM-16,FEW:02 15 BKN:07 24 OVC:08 30,4.00,-RA:02 BR:1 |RA:61 |,52,11.0,51,10.5,50,10.0,94,10,150,,29.55,,,,,29.64,,,,,,,,,,0725,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
